symbol,type,entry_date,exit_date,entry_price,exit_price,shares,profit,exit_reason
CAH,short,2025-05-08,2025-06-16 00:00:00,147.27,162.41,34,-514.76,Hard Stop L
CAH,short,2025-06-20,2025-07-07 00:00:00,163.4,167.63,31,-131.13,L 2 S
CARR,short,2025-03-26,2025-03-28 00:00:00,66.97,63.33,75,273.0,S ATR X
CARR,long,2025-04-09,2025-05-01 00:00:00,60.77,69.8,82,740.46,L ATR X
CAT,long,2025-04-09,2025-05-12 00:00:00,301.01,342.55,17,706.18,L ATR X
CBOE,short,2025-05-08,2025-05-14 00:00:00,228.14,213.53,22,321.42,S ATR X
COR,short,2025-03-04,2025-03-14 00:00:00,253.28,258.07,20,-95.8,L 2 S
COR,long,2025-03-14,2025-03-19 00:00:00,258.07,265.81,39,301.86,BE L
COR,short,2025-04-21,2025-05-07 00:00:00,281.16,304.58,18,-421.56,L 2 S
COR,long,2025-05-07,2025-06-04 00:00:00,304.58,289.02,33,-513.48,S 2 L
COR,short,2025-06-04,2025-06-17 00:00:00,289.02,293.2,35,-146.3,L 2 S
COR,long,2025-06-17,2025-06-27 00:00:00,293.2,299.42,34,211.48,BE L
CNC,long,2025-07-09,2025-01-23 00:00:00,33.09,65.12,151,4836.53,L ATR X
CNC,long,2025-06-03,2025-06-20 00:00:00,55.37,54.4,90,-87.3,S 2 L
CNC,short,2025-06-20,2025-07-02 00:00:00,54.4,33.78,184,3794.08,S ATR X
CNP,short,2025-06-16,2025-01-23 00:00:00,35.97,32.44,278,981.34,S ATR X
CNP,short,2025-03-04,2025-03-12 00:00:00,33.69,34.55,148,-127.28,L 2 S
CNP,long,2025-03-12,2025-03-14 00:00:00,34.55,35.48,289,268.77,BE L
CNP,long,2025-05-15,2025-06-16 00:00:00,37.23,35.97,134,-168.84,S 2 L
CRL,long,2025-04-09,2025-04-10 00:00:00,139.07,99.95,36,-1408.32,Hard Stop S
CRL,short,2025-05-14,2025-06-04 00:00:00,138.95,143.22,36,-153.72,L 2 S
CRL,long,2025-06-04,2025-06-10 00:00:00,143.22,151.0,70,544.6,BE L
CHTR,long,2025-04-09,2025-04-25 00:00:00,346.98,373.65,14,373.38,Gap out L
CVX,long,2025-04-09,2025-05-06 00:00:00,146.03,135.6,34,-354.62,S 2 L
CVX,short,2025-05-06,2025-05-14 00:00:00,135.6,141.67,74,-449.18,L 2 S
CVX,long,2025-05-14,2025-06-11 00:00:00,141.67,144.78,71,220.81,BE L
CVX,short,2025-06-23,2025-06-25 00:00:00,146.86,143.23,34,123.42,BE S
CMG,long,2025-02-25,2025-03-10 00:00:00,52.47,49.83,95,-250.8,S 2 L
CMG,short,2025-03-10,2025-04-01 00:00:00,49.83,51.67,201,-369.84,L 2 S
CMG,long,2025-04-01,2025-04-08 00:00:00,51.67,45.98,194,-1103.86,Hard Stop S
CB,short,2025-03-28,2025-04-04 00:00:00,296.44,280.68,17,267.92,S ATR X
CHD,short,2025-03-04,2025-03-18 00:00:00,110.71,107.38,45,149.85,BE S
CI,short,2025-03-21,2025-04-03 00:00:00,316.65,338.45,16,-348.8,L 2 S
CI,long,2025-04-03,2025-05-05 00:00:00,338.45,333.01,30,-163.2,S 2 L
CI,short,2025-05-05,2025-05-12 00:00:00,333.01,315.74,30,518.1,S ATR X
CTAS,long,2025-03-14,2025-03-26 00:00:00,192.84,204.71,26,308.62,L ATR X
CSCO,long,2025-04-09,2025-05-12 00:00:00,58.13,61.67,86,304.44,Target L
CLX,long,2025-04-22,2025-05-09 00:00:00,142.03,134.76,35,-254.45,S 2 L
CLX,short,2025-05-09,2025-05-27 00:00:00,134.76,130.36,74,325.6,BE S
CLX,long,2025-05-29,2025-06-13 00:00:00,130.99,123.07,38,-300.96,S 2 L
CLX,short,2025-06-13,2025-06-25 00:00:00,123.07,119.48,81,290.79,S ATR X
CME,short,2025-03-04,2025-03-17 00:00:00,251.98,263.58,20,-232.0,L 2 S
CME,short,2025-03-21,2025-04-03 00:00:00,263.35,268.36,19,-95.19,L 2 S
CME,long,2025-04-03,2025-05-02 00:00:00,268.36,280.45,37,447.33,BE L
CTSH,long,2025-04-09,2025-05-05 00:00:00,72.89,77.91,69,346.38,BE L
CTSH,short,2025-05-13,2025-05-23 00:00:00,81.27,79.12,62,133.3,BE S
COIN,long,2025-04-09,2025-04-24 00:00:00,177.09,203.87,28,749.84,BE L
CL,long,2025-05-06,2025-05-30 00:00:00,91.0,92.94,55,106.7,BE L
CMCSA,short,2025-04-01,2025-04-03 00:00:00,36.72,35.72,136,136.0,BE S
CMCSA,long,2025-04-09,2025-05-16 00:00:00,35.18,35.48,142,42.6,Target L
CAG,short,2025-03-04,2025-04-03 00:00:00,25.47,26.78,196,-256.76,L 2 S
CAG,long,2025-04-03,2025-04-28 00:00:00,26.78,24.08,373,-1007.1,Hard Stop S
CAG,long,2025-04-29,2025-06-13 00:00:00,24.34,21.57,205,-567.85,Hard Stop S
COP,long,2025-07-08,2025-01-23 00:00:00,95.79,103.99,104,852.8,L ATR X
COP,long,2025-04-09,2025-05-05 00:00:00,91.51,87.61,55,-214.5,S 2 L
COP,short,2025-05-05,2025-05-13 00:00:00,87.61,94.17,114,-747.84,L 2 S
COP,long,2025-05-13,2025-05-28 00:00:00,94.17,84.58,106,-1016.54,Hard Stop S
COP,short,2025-06-23,2025-07-08 00:00:00,91.71,95.79,55,-224.4,L 2 S
ED,short,2025-04-04,2025-04-07 00:00:00,109.32,105.4,46,180.32,BE S
STZ,short,2025-04-02,2025-04-04 00:00:00,182.73,173.86,27,239.49,S ATR X
CEG,short,2025-06-25,2025-01-24 00:00:00,315.14,347.44,16,-516.8,Hard Stop L
COO,long,2025-04-09,2025-05-12 00:00:00,77.9,84.44,64,418.56,BE L
GLW,short,2025-05-14,2025-06-23 00:00:00,47.01,51.8,106,-507.74,Hard Stop L
CPAY,long,2025-04-09,2025-05-13 00:00:00,321.87,354.82,16,527.2,Target L
CTVA,long,2025-04-09,2025-05-08 00:00:00,58.56,66.86,85,705.5,L ATR X
CSGP,short,2025-04-28,2025-04-30 00:00:00,81.74,74.17,61,461.77,S ATR X
CTRA,long,2025-02-28,2025-03-17 00:00:00,26.99,28.16,185,216.45,BE L
CCI,short,2025-04-04,2025-04-08 00:00:00,100.98,94.83,50,307.5,BE S
CSX,long,2025-04-09,2025-05-12 00:00:00,28.66,30.31,174,287.1,Target L
CSX,short,2025-06-20,2025-07-01 00:00:00,32.06,33.47,156,-219.96,L 2 S
CSX,long,2025-07-01,2025-07-03 00:00:00,33.47,33.6,299,38.87,Target L
CMI,long,2025-04-09,2025-05-12 00:00:00,296.55,330.59,17,578.68,BE L
CVS,short,2025-06-17,2025-01-23 00:00:00,67.09,53.82,75,995.25,S ATR X
DHR,long,2025-04-09,2025-04-22 00:00:00,191.89,192.07,26,4.68,Gap out L
DRI,long,2025-04-09,2025-05-15 00:00:00,196.35,209.0,25,316.25,BE L
DRI,short,2025-06-18,2025-07-10 00:00:00,222.75,212.88,22,217.14,BE S
DVA,short,2025-07-09,2025-01-23 00:00:00,141.84,169.9,35,-982.1,Hard Stop L
DVA,short,2025-03-28,2025-04-17 00:00:00,150.22,140.03,33,336.27,BE S
DVA,long,2025-06-03,2025-06-10 00:00:00,135.99,139.11,37,115.44,BE L
DAY,long,2025-04-09,2025-05-07 00:00:00,56.22,54.44,89,-158.42,S 2 L
DAY,short,2025-05-07,2025-05-16 00:00:00,54.44,60.05,184,-1032.24,Hard Stop L
DAY,short,2025-06-09,2025-06-13 00:00:00,59.16,57.08,85,176.8,BE S
DAY,long,2025-06-30,2025-07-03 00:00:00,55.39,57.27,90,169.2,BE L
DECK,long,2025-04-09,2025-04-15 00:00:00,116.06,104.18,43,-510.84,Hard Stop S
DE,long,2025-04-09,2025-05-08 00:00:00,452.59,489.99,11,411.4,BE L
DELL,long,2025-04-07,2025-04-14 00:00:00,75.0,85.19,67,682.73,Gap out L
DAL,short,2025-06-11,2025-06-13 00:00:00,49.17,47.04,102,217.26,BE S
DAL,long,2025-06-23,2025-07-03 00:00:00,48.25,50.86,104,271.44,BE L
DVN,long,2025-07-08,2025-01-23 00:00:00,34.92,36.45,286,437.58,L ATR X
DVN,long,2025-04-09,2025-04-10 00:00:00,31.07,27.75,161,-534.52,Hard Stop S
DVN,short,2025-06-23,2025-07-08 00:00:00,32.83,34.92,152,-317.68,L 2 S
DXCM,long,2025-04-09,2025-05-02 00:00:00,66.84,81.62,75,1108.5,L ATR X
FANG,long,2025-04-09,2025-05-06 00:00:00,134.93,131.98,37,-109.15,S 2 L
FANG,short,2025-05-06,2025-05-13 00:00:00,131.98,146.17,76,-1078.44,Hard Stop L
DLR,long,2025-04-09,2025-04-25 00:00:00,145.77,159.88,34,479.74,BE L
DLR,short,2025-06-20,2025-06-26 00:00:00,175.42,169.59,29,169.07,BE S
DG,short,2025-03-11,2025-03-27 00:00:00,78.64,87.54,64,-569.6,Hard Stop L
DLTR,short,2025-04-08,2025-04-17 00:00:00,69.7,79.14,72,-679.68,Hard Stop L
DLTR,short,2025-06-18,2025-07-07 00:00:00,97.53,104.23,51,-341.7,L 2 S
DLTR,long,2025-07-07,2025-07-10 00:00:00,104.23,108.37,96,397.44,BE L
D,long,2025-04-09,2025-05-16 00:00:00,52.25,55.77,96,337.92,BE L
DPZ,short,2025-03-03,2025-03-10 00:00:00,483.82,440.03,10,437.9,S ATR X
DPZ,long,2025-04-09,2025-04-24 00:00:00,456.35,487.97,11,347.82,BE L
DASH,short,2025-07-01,2025-01-23 00:00:00,238.01,183.13,21,1152.48,S ATR X
DASH,long,2025-03-11,2025-03-24 00:00:00,183.73,198.98,27,411.75,BE L
DASH,long,2025-04-07,2025-04-09 00:00:00,166.3,188.58,30,668.4,BE L
DOV,long,2025-04-09,2025-05-12 00:00:00,165.86,183.59,30,531.9,BE L
DOW,long,2025-04-09,2025-05-12 00:00:00,29.86,30.98,167,187.04,Gap out L
DOW,long,2025-07-01,2025-07-09 00:00:00,27.83,29.84,180,361.8,BE L
DHI,short,2025-07-03,2025-01-23 00:00:00,131.9,145.24,38,-506.92,Hard Stop L
DHI,long,2025-06-03,2025-06-04 00:00:00,118.35,123.53,42,217.56,L ATR X
DTE,short,2025-03-24,2025-04-03 00:00:00,136.15,139.49,37,-123.58,L 2 S
DTE,long,2025-04-09,2025-05-06 00:00:00,130.51,137.66,38,271.7,BE L
DUK,short,2025-03-04,2025-03-13 00:00:00,116.41,118.21,43,-77.4,L 2 S
DUK,long,2025-03-13,2025-03-17 00:00:00,118.21,120.81,85,221.0,BE L
DD,long,2025-04-09,2025-05-12 00:00:00,61.95,71.27,81,754.92,BE L
DD,short,2025-05-13,2025-05-21 00:00:00,70.61,67.91,71,191.7,BE S
EMN,long,2025-03-07,2025-03-17 00:00:00,98.79,91.16,51,-389.13,S 2 L
EMN,short,2025-03-17,2025-03-28 00:00:00,91.16,87.05,110,452.1,BE S
EMN,long,2025-04-09,2025-05-12 00:00:00,81.48,82.77,61,78.69,Gap out L
EMN,long,2025-07-01,2025-07-10 00:00:00,78.2,81.56,64,215.04,BE L
ETN,short,2025-03-25,2025-03-26 00:00:00,300.0,285.52,17,246.16,BE S
ETN,long,2025-04-07,2025-04-09 00:00:00,252.45,283.59,20,622.8,BE L
ETN,long,2025-04-09,2025-05-12 00:00:00,283.59,322.09,18,693.0,BE L
EBAY,short,2025-02-26,2025-02-27 00:00:00,69.14,63.48,72,407.52,S ATR X
EBAY,long,2025-02-28,2025-03-07 00:00:00,64.74,70.51,77,444.29,L ATR X
EBAY,short,2025-04-28,2025-05-30 00:00:00,66.32,73.17,75,-513.75,Hard Stop L
ECL,short,2025-02-21,2025-03-07 00:00:00,264.69,269.26,19,-86.83,L 2 S
ECL,long,2025-03-07,2025-03-17 00:00:00,269.26,251.88,37,-643.06,S 2 L
ECL,short,2025-03-17,2025-04-04 00:00:00,251.88,237.77,40,564.4,S ATR X
ECL,long,2025-04-09,2025-04-30 00:00:00,237.55,251.43,21,291.48,BE L
EIX,short,2025-04-03,2025-04-04 00:00:00,58.38,54.75,86,312.18,S ATR X
EIX,long,2025-04-09,2025-05-05 00:00:00,56.06,54.93,89,-100.57,S 2 L
EIX,short,2025-05-05,2025-06-09 00:00:00,54.93,49.42,182,1002.82,S ATR X
EW,long,2025-06-23,2025-06-27 00:00:00,75.32,78.21,66,190.74,BE L
EA,short,2025-03-11,2025-04-09 00:00:00,137.88,136.58,36,46.8,Target S
EA,long,2025-04-09,2025-04-14 00:00:00,136.58,145.5,37,330.04,BE L
ELV,long,2025-07-08,2025-01-23 00:00:00,349.46,401.36,14,726.6,L ATR X
ELV,short,2025-04-15,2025-04-17 00:00:00,437.77,424.53,11,145.64,Gap out S
ELV,long,2025-06-24,2025-06-30 00:00:00,376.42,388.96,13,163.02,L ATR X
EMR,long,2025-07-03,2025-02-05 00:00:00,139.76,124.76,72,-1080.0,Hard Stop S
EMR,long,2025-04-09,2025-05-07 00:00:00,104.43,109.86,48,260.64,Gap out L
EMR,short,2025-06-25,2025-07-03 00:00:00,129.44,139.76,39,-402.48,L 2 S
ENPH,long,2025-03-04,2025-03-10 00:00:00,57.86,63.32,86,469.56,BE L
ENPH,long,2025-04-17,2025-04-23 00:00:00,52.54,45.07,95,-709.65,Hard Stop S
EOG,long,2025-07-08,2025-01-23 00:00:00,123.95,133.98,81,812.43,L ATR X
EOG,long,2025-03-14,2025-03-24 00:00:00,123.92,128.27,40,174.0,BE L
EOG,long,2025-04-09,2025-05-05 00:00:00,114.05,108.52,44,-243.32,S 2 L
EOG,short,2025-05-05,2025-05-13 00:00:00,108.52,116.65,92,-747.96,L 2 S
EOG,long,2025-05-13,2025-06-11 00:00:00,116.65,119.92,86,281.22,Target L
EOG,short,2025-06-23,2025-07-08 00:00:00,121.99,123.95,41,-80.36,L 2 S
EPAM,long,2025-04-09,2025-05-08 00:00:00,159.0,179.71,31,642.01,BE L
EPAM,short,2025-05-09,2025-06-18 00:00:00,177.1,165.02,28,338.24,BE S
EQT,short,2025-03-26,2025-04-03 00:00:00,52.92,52.09,94,78.02,Gap out S
EQT,short,2025-05-08,2025-06-06 00:00:00,53.4,56.39,94,-281.06,L 2 S
EQT,long,2025-06-06,2025-06-17 00:00:00,56.39,58.87,177,438.96,BE L
EQT,short,2025-06-23,2025-07-01 00:00:00,59.37,55.72,84,306.6,S ATR X
EFX,long,2025-04-09,2025-04-22 00:00:00,224.44,245.08,22,454.08,BE L
EQR,short,2025-06-25,2025-02-24 00:00:00,65.64,72.21,152,-998.64,Hard Stop L
EQR,short,2025-03-04,2025-03-10 00:00:00,73.44,70.88,68,174.08,BE S
EQR,long,2025-04-09,2025-06-25 00:00:00,66.86,65.64,75,-91.5,S 2 L
ERIE,long,2025-04-09,2025-04-25 00:00:00,402.0,361.85,12,-481.8,S 2 L
ERIE,short,2025-04-25,2025-04-29 00:00:00,361.85,355.82,28,168.84,Target S
ESS,long,2025-04-09,2025-01-23 00:00:00,271.95,277.63,18,102.24,BE L
ESS,short,2025-03-04,2025-03-10 00:00:00,307.59,299.12,16,135.52,BE S
EL,long,2025-04-09,2025-05-12 00:00:00,56.16,65.36,89,818.8,BE L
EL,short,2025-06-24,2025-07-01 00:00:00,77.05,85.11,65,-523.9,Hard Stop L
EG,short,2025-03-11,2025-04-01 00:00:00,354.19,365.41,14,-157.08,L 2 S
EG,long,2025-04-01,2025-04-07 00:00:00,365.41,326.44,27,-1052.19,Hard Stop S
EVRG,short,2025-03-04,2025-03-06 00:00:00,67.7,65.73,74,145.78,BE S
ES,short,2025-04-03,2025-04-04 00:00:00,61.92,58.34,81,289.98,S ATR X
EXC,short,2025-03-04,2025-03-12 00:00:00,43.68,42.61,114,121.98,BE S
EXC,short,2025-04-21,2025-05-12 00:00:00,46.23,43.61,108,282.96,S ATR X
EXE,short,2025-06-03,2025-06-05 00:00:00,118.22,115.57,42,111.3,BE S
EXPE,long,2025-04-09,2025-05-09 00:00:00,161.68,156.66,31,-155.62,S 2 L
EXPE,short,2025-05-09,2025-06-04 00:00:00,156.66,169.82,64,-842.24,L 2 S
EXPE,long,2025-06-04,2025-06-06 00:00:00,169.82,176.55,59,397.07,BE L
EXPD,short,2025-07-03,2025-01-23 00:00:00,118.38,114.3,42,171.36,S ATR X
EXPD,long,2025-03-21,2025-03-26 00:00:00,116.3,119.17,43,123.41,BE L
EXPD,long,2025-04-09,2025-05-06 00:00:00,109.93,106.18,45,-168.75,S 2 L
EXPD,short,2025-05-06,2025-05-16 00:00:00,106.18,118.33,94,-1142.1,Hard Stop L
EXR,long,2025-04-09,2025-04-30 00:00:00,135.69,146.52,37,400.71,BE L
XOM,long,2025-04-09,2025-05-05 00:00:00,105.8,103.27,47,-118.91,S 2 L
XOM,short,2025-05-05,2025-06-03 00:00:00,103.27,103.8,97,-51.41,L 2 S
XOM,long,2025-06-03,2025-06-10 00:00:00,103.8,107.22,96,328.32,L ATR X
XOM,short,2025-06-23,2025-06-24 00:00:00,111.74,108.34,45,153.0,BE S
FFIV,long,2025-06-27,2025-01-27 00:00:00,295.75,263.01,34,-1113.16,Hard Stop S
FFIV,long,2025-03-05,2025-03-13 00:00:00,282.73,257.42,18,-455.58,S 2 L
FFIV,short,2025-03-13,2025-04-03 00:00:00,257.42,250.98,39,251.16,Gap out S
FFIV,short,2025-05-28,2025-06-05 00:00:00,283.29,293.96,18,-192.06,L 2 S
FFIV,long,2025-06-05,2025-06-17 00:00:00,293.96,288.59,34,-182.58,S 2 L
FFIV,short,2025-06-17,2025-06-27 00:00:00,288.59,295.75,35,-250.6,L 2 S
FDS,long,2025-04-09,2025-05-09 00:00:00,426.82,454.62,12,333.6,BE L
FRT,long,2025-04-09,2025-05-12 00:00:00,90.38,98.21,55,430.65,BE L
FDX,long,2025-04-09,2025-05-12 00:00:00,217.94,232.95,23,345.23,Gap out L
FIS,long,2025-04-09,2025-04-22 00:00:00,72.41,79.12,69,462.99,BE L
FIS,short,2025-06-10,2025-06-13 00:00:00,81.1,79.35,62,108.5,BE S
FITB,long,2025-04-09,2025-05-12 00:00:00,35.82,39.24,140,478.8,Target L
FITB,short,2025-06-11,2025-06-13 00:00:00,39.14,37.98,128,148.48,BE S
FSLR,short,2025-04-23,2025-04-30 00:00:00,131.1,125.82,38,200.64,Gap out S
FE,short,2025-07-03,2025-01-23 00:00:00,39.88,39.02,251,215.86,BE S
FE,long,2025-03-07,2025-03-14 00:00:00,38.56,39.83,130,165.1,BE L
FE,long,2025-06-10,2025-07-03 00:00:00,40.11,39.88,125,-28.75,S 2 L
FI,long,2025-04-09,2025-04-24 00:00:00,210.38,176.9,24,-803.52,Hard Stop S
FTNT,long,2025-04-07,2025-04-09 00:00:00,88.0,99.93,57,680.01,BE L
FTNT,long,2025-06-02,2025-06-13 00:00:00,102.47,100.83,49,-80.36,S 2 L
FTNT,short,2025-06-13,2025-06-24 00:00:00,100.83,104.42,99,-355.41,L 2 S
FTNT,long,2025-06-24,2025-07-08 00:00:00,104.42,107.54,96,299.52,Target L
FTV,long,2025-04-09,2025-05-05 00:00:00,67.76,67.59,74,-12.58,S 2 L
FTV,short,2025-05-05,2025-06-02 00:00:00,67.59,70.26,148,-395.16,L 2 S
FTV,long,2025-06-02,2025-06-03 00:00:00,70.26,72.14,142,266.96,BE L
FOXA,long,2025-04-09,2025-05-06 00:00:00,51.51,49.54,97,-191.09,S 2 L
FOXA,short,2025-05-06,2025-05-13 00:00:00,49.54,55.24,202,-1151.4,Hard Stop L
FOX,long,2025-04-09,2025-05-06 00:00:00,47.71,45.97,105,-182.7,S 2 L
FOX,short,2025-05-06,2025-05-13 00:00:00,45.97,51.08,218,-1113.98,Hard Stop L
BEN,long,2025-04-09,2025-05-07 00:00:00,18.58,20.46,269,505.72,BE L
FCX,short,2025-07-09,2025-01-23 00:00:00,45.59,38.5,110,779.9,S ATR X
FCX,short,2025-03-26,2025-03-28 00:00:00,41.49,38.42,121,371.47,S ATR X
GRMN,short,2025-02-27,2025-03-10 00:00:00,224.06,215.32,22,192.28,BE S
GRMN,long,2025-04-09,2025-05-05 00:00:00,192.71,190.15,26,-66.56,S 2 L
GRMN,short,2025-05-05,2025-06-10 00:00:00,190.15,210.12,53,-1058.41,Hard Stop L
IT,long,2025-03-05,2025-03-13 00:00:00,490.27,452.06,10,-382.1,S 2 L
IT,short,2025-03-13,2025-03-20 00:00:00,452.06,418.77,22,732.38,S ATR X
IT,long,2025-04-09,2025-05-07 00:00:00,406.13,437.85,12,380.64,BE L
GE,short,2025-03-26,2025-03-28 00:00:00,207.37,199.88,24,179.76,BE S
GEHC,long,2025-03-17,2025-04-01 00:00:00,82.47,79.57,61,-176.9,S 2 L
GEHC,short,2025-04-01,2025-04-03 00:00:00,79.57,72.0,126,953.82,S ATR X
GEHC,long,2025-04-09,2025-04-30 00:00:00,64.98,70.33,77,411.95,Gap out L
GEV,long,2025-03-11,2025-03-14 00:00:00,284.21,313.63,18,529.56,BE L
GEN,long,2025-04-09,2025-05-07 00:00:00,25.41,27.84,197,478.71,BE L
GNRC,long,2025-04-09,2025-05-06 00:00:00,114.65,113.75,44,-39.6,S 2 L
GNRC,short,2025-05-06,2025-05-12 00:00:00,113.75,127.21,88,-1184.48,Hard Stop L
GIS,long,2025-05-08,2025-05-28 00:00:00,54.71,53.37,91,-121.94,S 2 L
GIS,short,2025-05-28,2025-06-25 00:00:00,53.37,50.68,187,503.03,S ATR X
GM,short,2025-03-26,2025-03-27 00:00:00,50.95,47.2,98,367.5,S ATR X
GM,long,2025-04-09,2025-05-05 00:00:00,45.74,45.38,109,-39.24,S 2 L
GM,short,2025-05-05,2025-05-13 00:00:00,45.38,50.46,220,-1117.6,Hard Stop L
GPC,short,2025-02-26,2025-03-07 00:00:00,122.1,127.17,41,-207.87,L 2 S
GPC,long,2025-03-07,2025-03-17 00:00:00,127.17,123.48,79,-291.51,S 2 L
GPC,short,2025-03-17,2025-03-21 00:00:00,123.48,118.78,81,380.7,BE S
GPC,long,2025-04-09,2025-05-12 00:00:00,113.98,121.99,44,352.44,BE L
GILD,short,2025-03-04,2025-03-14 00:00:00,114.74,111.44,44,145.2,BE S
GILD,long,2025-03-21,2025-03-27 00:00:00,107.08,111.16,47,191.76,BE L
GPN,long,2025-04-09,2025-04-17 00:00:00,90.26,69.46,55,-1144.0,Hard Stop S
GL,short,2025-03-28,2025-04-04 00:00:00,129.77,117.22,39,489.45,S ATR X
GL,long,2025-04-09,2025-05-05 00:00:00,122.63,121.49,41,-46.74,S 2 L
GL,short,2025-05-05,2025-06-06 00:00:00,121.49,121.7,82,-17.22,L 2 S
GL,long,2025-06-06,2025-07-01 00:00:00,121.7,124.9,82,262.4,BE L
GDDY,short,2025-03-26,2025-03-28 00:00:00,183.1,178.88,27,113.94,BE S
GDDY,long,2025-04-09,2025-04-29 00:00:00,174.12,188.46,29,415.86,BE L
GS,long,2025-04-09,2025-05-12 00:00:00,516.87,591.34,10,744.7,BE L
HAL,long,2025-04-09,2025-04-30 00:00:00,22.07,19.82,227,-510.75,Hard Stop S
HIG,short,2025-07-02,2025-01-23 00:00:00,122.9,110.89,81,972.81,S ATR X
HIG,short,2025-05-13,2025-06-06 00:00:00,127.93,129.33,39,-54.6,L 2 S
HIG,long,2025-06-06,2025-07-02 00:00:00,129.33,122.9,77,-495.11,S 2 L
HAS,long,2025-04-09,2025-04-24 00:00:00,55.18,60.37,91,472.29,Gap out L
DOC,short,2025-03-11,2025-04-02 00:00:00,20.32,20.06,246,63.96,Target S
HSIC,long,2025-04-09,2025-05-09 00:00:00,66.16,68.64,76,188.48,Target L
HSY,long,2025-05-29,2025-06-09 00:00:00,161.32,166.91,31,173.29,BE L
HES,long,2025-07-08,2025-03-19 00:00:00,150.23,156.38,67,412.05,BE L
HES,long,2025-04-09,2025-05-06 00:00:00,137.97,128.87,36,-327.6,S 2 L
HES,short,2025-05-06,2025-06-02 00:00:00,128.87,133.75,78,-380.64,L 2 S
HES,long,2025-06-02,2025-06-10 00:00:00,133.75,138.66,75,368.25,BE L
HES,short,2025-06-23,2025-07-08 00:00:00,141.52,150.23,35,-304.85,L 2 S
HPE,long,2025-04-09,2025-05-02 00:00:00,14.5,16.86,345,814.2,BE L
HLT,long,2025-04-09,2025-05-01 00:00:00,218.65,234.09,23,355.12,BE L
HOLX,long,2025-03-21,2025-04-04 00:00:00,61.47,60.86,81,-49.41,S 2 L
HOLX,short,2025-04-04,2025-04-09 00:00:00,60.86,59.31,164,254.2,Target S
HD,long,2025-03-05,2025-03-13 00:00:00,386.35,347.25,13,-508.3,Hard Stop S
HD,long,2025-04-09,2025-05-12 00:00:00,355.39,376.59,14,296.8,Target L
HD,short,2025-05-13,2025-05-23 00:00:00,373.6,362.71,13,141.57,BE S
HON,long,2025-04-09,2025-05-02 00:00:00,199.1,214.13,25,375.75,BE L
HRL,short,2025-06-04,2025-06-25 00:00:00,30.7,29.84,163,140.18,BE S
HST,long,2025-03-05,2025-03-13 00:00:00,16.08,14.52,311,-485.16,S 2 L
HST,short,2025-03-13,2025-03-31 00:00:00,14.52,14.21,689,213.59,Target S
HST,long,2025-04-09,2025-05-12 00:00:00,14.22,15.7,352,520.96,BE L
HWM,short,2025-03-03,2025-03-06 00:00:00,131.02,124.49,38,248.14,BE S
HWM,short,2025-03-26,2025-03-28 00:00:00,134.14,129.69,37,164.65,BE S
HPQ,long,2025-04-09,2025-05-12 00:00:00,24.28,28.26,206,819.88,BE L
HUBB,short,2025-05-01,2025-05-12 00:00:00,343.12,378.41,15,-529.35,Hard Stop L
HUM,short,2025-06-20,2025-01-23 00:00:00,239.62,293.8,21,-1137.78,Hard Stop L
HUM,long,2025-03-13,2025-03-17 00:00:00,251.73,264.41,20,253.6,BE L
HUM,short,2025-03-26,2025-04-04 00:00:00,270.48,253.77,18,300.78,S ATR X
HUM,short,2025-04-14,2025-04-17 00:00:00,284.82,264.48,18,366.12,BE S
HBAN,long,2025-04-09,2025-05-08 00:00:00,13.71,15.22,365,551.15,BE L
HBAN,short,2025-06-11,2025-06-13 00:00:00,16.09,15.51,311,180.38,S ATR X
IBM,long,2025-04-25,2025-05-02 00:00:00,232.41,245.55,22,289.08,BE L
IEX,long,2025-04-09,2025-05-01 00:00:00,173.8,175.25,29,42.05,Gap out L
IDXX,long,2025-04-09,2025-04-23 00:00:00,397.1,426.63,13,383.89,BE L
ITW,short,2025-05-13,2025-05-23 00:00:00,249.14,241.84,20,146.0,BE S
INCY,short,2025-06-27,2025-02-05 00:00:00,68.37,75.26,73,-502.97,Hard Stop L
INCY,short,2025-06-11,2025-06-26 00:00:00,68.85,70.81,73,-143.08,L 2 S
IR,long,2025-04-09,2025-05-12 00:00:00,73.32,84.22,68,741.2,L ATR X
IR,short,2025-06-11,2025-06-13 00:00:00,83.2,80.5,60,162.0,S ATR X
PODD,short,2025-05-08,2025-05-09 00:00:00,257.0,310.67,19,-1019.73,Hard Stop L
INTC,long,2025-04-09,2025-04-16 00:00:00,21.53,19.23,232,-533.6,Hard Stop S
ICE,short,2025-05-12,2025-06-17 00:00:00,173.44,180.99,29,-218.95,L 2 S
ICE,long,2025-06-17,2025-07-01 00:00:00,180.99,181.86,55,47.85,Target L
IFF,long,2025-07-01,2025-01-23 00:00:00,75.09,86.46,67,761.79,L ATR X
IFF,long,2025-04-02,2025-04-07 00:00:00,78.62,70.71,64,-506.24,Hard Stop S
IFF,long,2025-04-09,2025-04-30 00:00:00,72.97,78.46,69,378.81,BE L
IP,long,2025-04-09,2025-05-01 00:00:00,49.02,43.89,102,-523.26,Hard Stop S
IPG,long,2025-04-09,2025-05-22 00:00:00,24.97,24.06,200,-182.0,S 2 L
IPG,short,2025-05-22,2025-06-02 00:00:00,24.06,22.87,416,495.04,S ATR X
